Energy (MeV),I. Depth (g/cm2),C. Depth (g/cm2),Active
99.4709445266455,62.306211200049766,31.52446070477658,1.0
0.0,51.946963516152856,0.933829261420382,0.0
0.0,51.946963516152856,3.1034985181423425,0.0
0.0,52.14207528687077,2.2152748041858903,0.0
0.0,52.14207528687077,15.892522958159185,0.0
0.0,42.598251079494894,11.363744626458542,0.0
0.0,42.598251079494894,5.587397251476496,0.0
0.0,39.048180922905374,5.082940914089876,0.0
0.0,39.048180922905374,6.789339281534723,0.0
26.864407249863678,66.13283421860999,47.60015179503856,1.0
26.864407249863678,66.13283421860999,44.60577997878079,1.0
0.0,49.919202516365765,4.262330007608023,0.0
0.0,49.919202516365765,5.268506702563237,0.0
0.0,53.60267429288551,9.459706510808553,0.0
0.0,53.60267429288551,12.214407690863235,0.0
0.0,50.132711450902306,7.173322191642263,0.0
0.0,50.132711450902306,2.3009584783894668,0.0
10.354825561097819,63.84088340973447,26.81970295937362,1.0
10.354825561097819,63.84088340973447,23.13367031277776,1.0
18.253908621163212,71.94320795334451,27.596019013076077,1.0
18.253908621163212,71.94320795334451,51.11585351311851,1.0
0.0,54.04129292567694,10.099484576206713,0.0
0.0,54.04129292567694,0.32907309888184294,0.0
0.0,44.43972958565684,2.74917174149946,0.0
0.0,44.43972958565684,12.155864324192088,0.0
5.018422302057115,57.17728519980749,30.763644605792692,1.0
5.018422302057109,57.17728519980749,29.227026862541848,1.0
4.55481460346085,86.12645760557533,28.64588073203644,1.0
4.55481460346085,86.12645760557533,52.97094396821164,1.0
12.824217579496965,77.65771707879925,25.149545802461606,1.0
12.824217579496965,77.65771707879925,36.79130399655183,1.0
0.0,49.74108767122294,2.3054202927392184,0.0
0.0,49.74108767122294,6.6047845436696955,0.0
0.0,42.28785091545697,1.035198429416452,0.0
0.0,42.28785091545697,1.035198429416452,0.0
0.0,45.793610640404246,13.014086801256889,0.0
0.0,45.793610640404246,3.3194895192652005,0.0
0.0,54.41787460510486,1.2547749346322172,0.0
0.0,54.41787460510486,2.888674877326559,0.0
7.72686476010901,64.06125728452194,44.65593822273599,1.0
7.72686476010901,64.06125728452194,28.192827124211263,1.0
5.329055257201545,61.48498941212159,31.709678325643956,1.0
5.329055257201545,61.48498941212159,43.3746964609605,1.0
0.0,51.176820116921675,3.224200929820749,0.0
0.0,51.176820116921675,0.4386753291395591,0.0
4.940212481362093,79.30038865013307,28.46230262899021,1.0
4.940212481362093,79.30038865013307,31.03237059297902,1.0
9.064267161492854,60.61890871377262,20.52035295578628,1.0
9.064267161492854,60.61890871377262,29.54376707815137,1.0
0.0,42.03749001811318,0.9194259509013083,0.0
0.0,42.03749001811318,0.9194259509013074,0.0
0.0,55.29296481723801,1.5338008492312414,0.0
0.0,55.29296481723801,6.388115767177531,0.0
1.5676353195987247,57.88833783623488,29.039966152495907,1.0
1.5676353195987063,57.88833783623488,22.779316128486656,1.0
10.2686342913644,66.74838485092623,31.56551835320759,1.0
10.2686342913644,66.74838485092623,37.25553364554732,1.0
0.0,41.79574762674966,1.1543023341075704,0.0
0.0,41.79574762674966,1.1543023341075704,0.0
0.0,46.51918836654444,1.255297156595299,0.0
0.0,46.51918836654444,1.255297156595299,0.0
0.0,50.30923298000573,0.34570556773130967,0.0
0.0,50.30923298000573,0.34570556773130967,0.0
3.7323478176352047,56.50226536186417,38.82066271001733,1.0
3.7323478176352047,56.50226536186417,29.659104642451908,1.0
3.294933925106391,71.24858620240582,24.97815457603842,1.0
3.294933925106391,71.24858620240582,23.46495112788103,1.0
4.396457424908462,56.89783893173674,15.464798803139486,1.0
4.396457424908468,56.89783893173674,16.86990517972894,1.0
2.1608115360560354,66.54974666446527,54.207410246557984,1.0
2.1608115360560354,66.54974666446527,42.6008929114158,1.0
4.025658083910969,59.46939538778278,12.024473409716176,1.0
4.025658083910969,59.46939538778278,36.83382164780081,1.0
0.0,53.625414509767495,1.0630472048168258,0.0
0.0,53.625414509767495,4.295807320471383,0.0
0.991130890605038,69.66255145784783,15.945724190656934,1.0
0.991130890605038,69.66255145784783,12.953634041837933,1.0
0.991130890605038,65.66711222650652,38.568226251332206,1.0
0.991130890605038,65.66711222650652,41.6174076048728,1.0
0.6471540310043096,72.76810703868458,18.750922808709205,1.0
0.6471540310043096,72.76810703868458,25.90884330647458,1.0
0.0,4.871723786386624,23.008219090457093,0.0
0.0,4.871723786386624,25.99279838980245,0.0
0.0,26.436250235541245,14.907248359481152,0.0
0.0,26.436250235541245,13.312330797491926,0.0
0.0,32.127529929787904,16.295693168369908,0.0
0.0,32.127529929787904,20.87972348005261,0.0
0.0,18.515902604550934,13.99996415608826,0.0
0.0,18.515902604550934,7.169946162750762,0.0
0.0,28.51305724538114,0.766760595298301,0.0
0.0,28.51305724538114,6.628486974304589,0.0
0.809380353497251,48.19502426264056,66.9926772743653,1.0
2.7751830797081674,48.19502426264056,49.55481819246941,1.0
0.0,33.12231571853219,9.405417319775879,0.0
0.0,33.12231571853219,2.388428556211018,0.0
27.524132314654597,46.99746151710481,77.13712528603993,1.0
28.02536620508778,46.99746151710481,62.13340388871844,1.0
0.0,34.605039711965865,8.971663771735795,0.0
0.0,34.605039711965865,8.412613559399164,0.0
0.0,44.509449225340774,1.4672459797286237,0.0
0.0,44.509449225340774,1.4672459797286237,0.0
0.0,37.2828838768598,3.388909616414784,0.0
0.0,37.2828838768598,3.388909616414784,0.0
53.15096043708802,58.122538350977436,59.03574918601653,1.0
53.15096043708802,58.122538350977436,65.02054115905219,1.0
4.390869484984064,53.59117699545924,73.5208766974533,1.0
4.390869484984064,53.59117699545924,93.11114422688146,1.0
0.0,32.58065004199234,12.571661158421891,0.0
0.0,32.58065004199234,8.441686839343545,0.0
0.0,26.497330126081096,14.378580804254106,0.0
0.0,26.497330126081096,16.006971607232884,0.0
0.0,41.65636830931074,4.263885443981183,0.0
0.0,41.65636830931074,7.772320991936001,0.0
0.0,37.39381855520921,2.864897757082444,0.0
0.0,37.39381855520921,2.864897757082444,0.0
35.02444323196512,59.73971052719837,53.83569865217125,1.0
35.02444323196512,59.73971052719837,50.359849994390075,1.0
26.800714518325474,60.66048904053706,42.238789477240815,1.0
26.800714518325474,60.66048904053706,36.03907833016492,1.0
0.0,35.341911879529746,2.136253204347083,0.0
0.0,35.341911879529746,2.136253204347083,0.0
0.0,36.252799794528656,1.2729872197148344,0.0
0.0,36.252799794528656,1.2729872197148344,0.0
68.30005386611582,65.46443479878131,27.03632377007664,1.0
68.30005386611582,65.46443479878131,40.45084960256061,1.0
77.10816965156785,63.47961829868521,33.86411454002777,1.0
77.10816965156785,63.47961829868521,45.9717579539497,1.0
0.0,42.24449007072377,5.2994224396359,0.0
0.0,42.24449007072377,2.2756319206290065,0.0
0.0,42.999600137050614,5.785918821242362,0.0
0.0,42.999600137050614,9.535919136305992,0.0
0.0,23.5212103921176,8.273698169283186,0.0
0.0,23.5212103921176,3.300744846001944,0.0
0.0,43.927745040395735,2.018746079222579,0.0
0.0,43.927745040395735,2.018746079222578,0.0
0.0,40.351037062703945,2.328984370749069,0.0
0.0,40.351037062703945,3.8210766462529744,0.0
43.98454707437239,55.99733156860438,29.031272798686583,1.0
43.98454707437233,55.99733156860438,61.80268253406934,1.0
0.0,37.15066864914547,4.790490863367973,0.0
0.0,37.15066864914547,6.651128283651801,0.0
7.240827350534197,61.17959758199019,44.01167139251776,1.0
7.240827350534197,61.17959758199019,40.78404666147882,1.0
0.0,39.593281627878895,1.6844481436809247,0.0
0.0,39.593281627878895,1.6844481436809255,0.0
0.0,40.50248361316011,2.039471720621608,0.0
0.0,40.50248361316011,2.039471720621608,0.0
44.10107248862388,70.61184834549984,42.56741502695915,1.0
44.10107248862388,70.61184834549984,38.98328132823677,1.0
14.272223362815673,91.16959788405254,57.74305894086679,1.0
14.272223362815673,91.16959788405254,38.65359800881827,1.0
0.0,39.00011979959161,1.1322980653485732,0.0
0.0,39.00011979959161,1.1322980653485732,0.0
6.040051768777095,67.50647000500462,62.36617613372798,1.0
6.040051768777095,67.50647000500462,54.904042406173005,1.0
7.519473525118726,88.678358383007,48.40231068760825,1.0
7.519473525118726,88.678358383007,26.677020465419133,1.0
7.519473525118726,71.88745437891293,42.78281172004907,1.0
7.519473525118726,71.88745437891293,84.72868932247758,1.0
0.0,43.638102623801466,3.5345839443806604,0.0
0.0,43.638102623801466,3.8703558039025054,0.0
0.0,40.375632897239484,2.9547469696481627,0.0
0.0,40.375632897239484,2.526670294233927,0.0
0.0,32.58934844920244,0.8259510340165429,0.0
0.0,32.58934844920244,0.8259510340165428,0.0
0.0,48.88493539148621,8.427350001005106,0.0
0.0,48.88493539148621,7.89408649049223,0.0
0.0,48.176599524636366,0.664469485393233,0.0
0.0,48.176599524636366,0.870474534806128,0.0
3.500371394045847,56.89886892390663,37.616696656732145,1.0
3.5003713940458385,56.89886892390663,74.94004607508198,1.0
0.0,53.16980030230503,5.021319448178765,0.0
0.0,53.16980030230503,5.946531688090796,0.0
0.0,51.186071490267864,4.756390502610458,0.0
0.0,51.186071490267864,3.1658492613694182,0.0
1.8164982297102608,55.68872686324009,48.155157816629526,1.0
1.8164982297102465,55.68872686324009,22.77267726169719,1.0
0.0,26.710672726737965,2.290034496306294,0.0
0.0,26.710672726737965,2.950357361624275,0.0
0.0,44.201448509850486,1.4786781558431041,0.0
0.0,44.201448509850486,1.478678155843104,0.0
0.0,40.9084043664682,1.4932729960727507,0.0
0.0,40.9084043664682,5.4787381795322005,0.0
0.0,42.58631276357338,2.178642949190565,0.0
0.0,42.58631276357338,2.1786429491905643,0.0
0.0,36.422229430996545,2.039210874396474,0.0
0.0,36.422229430996545,4.494250025752876,0.0
2.933601360623507,72.83094951436932,62.99699985929883,1.0
2.933601360623507,72.83094951436932,52.556267439945756,1.0
23.703717755763073,67.0598885786042,48.42082936386008,1.0
23.703717755763073,67.0598885786042,64.22141514016451,1.0
0.0,43.39408396633856,1.0832352881625038,0.0
0.0,43.39408396633856,2.2565082051292293,0.0
0.0,49.364562533114544,5.4571678309601275,0.0
0.0,49.364562533114544,6.161107360671254,0.0
0.0,40.78538266268933,1.3520212264025622,0.0
0.0,40.78538266268933,1.3520212264025624,0.0
0.0,40.718241133951985,23.94910901897824,0.0
0.0,40.718241133951985,10.313031189715813,0.0
0.0,40.362363781483054,7.250980522388806,0.0
0.0,40.362363781483054,4.788247804670384,0.0
1.065336398625072,66.59198526394864,41.1758223887968,1.0
1.065336398625072,66.59198526394864,25.845101741705548,1.0
0.0,30.68664610613904,0.7414484153089393,0.0
0.0,30.68664610613904,4.404369764087638,0.0
0.0,40.58622844515497,2.2420248915600993,0.0
0.0,40.58622844515497,4.057990311832083,0.0
0.0,45.66193968688004,20.055799866992263,0.0
0.0,45.66193968688004,5.131645428514532,0.0
0.0,51.81073146806221,1.2980967906308116,0.0
0.0,51.81073146806221,1.0763432468264784,0.0
9.895421733874105,83.26777554234761,41.46489542201571,1.0
9.895421733874105,83.26777554234761,52.22416679135277,1.0
9.895421733874128,58.792164640216335,46.716274146142695,1.0
9.895421733874128,58.792164640216335,18.876811424728,1.0
1.6867121964583573,59.58440040383579,47.838528010636,1.0
1.6867121964583573,59.58440040383579,50.606951445866585,1.0
0.0,49.08367659798093,1.827171752303122,0.0
0.0,49.08367659798093,6.4977189151970185,0.0
10.817913509802835,62.568159449920216,27.673193916470353,1.0
10.817913509802835,62.568159449920216,56.60244351126481,1.0
0.0,53.57983699455555,2.204623196933128,0.0
0.0,53.57983699455555,6.679323446532791,0.0
0.0,46.17724559214952,4.385412060969259,0.0
0.0,46.17724559214952,3.1497170172840474,0.0
0.0,45.29411930878628,2.944161397174949,0.0
0.0,45.29411930878628,1.4864278027694517,0.0
8.055575792370593,57.723984842525795,44.74799293897924,1.0
8.055575792370584,57.723984842525795,29.58085244668861,1.0
13.318045236853935,60.06629232173428,23.428167240907072,1.0
13.318045236853935,60.06629232173428,68.30095576008931,1.0
0.0,56.37427304215056,8.971206856827411,0.0
0.0,56.37427304215056,0.42070685431880506,0.0
0.9529317103606972,60.76801241415666,30.649788385166726,1.0
0.9529317103606972,60.76801241415666,56.74947910984095,1.0
0.0,54.391037477433215,8.099387005132154,0.0
0.0,54.391037477433215,1.7166183572511837,0.0
3.767061475254382,78.2445234268732,67.22800014761867,1.0
3.767061475254382,78.2445234268732,62.71394906424721,1.0
1.5762193023930406,77.31794783760165,21.355409000672378,1.0
1.5762193023930406,77.31794783760165,79.02465662582566,1.0
1.5762193023930433,71.3233947466958,30.196098716984338,1.0
1.5762193023930433,71.3233947466958,35.5972719311589,1.0
0.0,35.78261747054655,2.0507344796957456,0.0
0.0,35.78261747054655,2.0507344796957447,0.0
29.54117309426196,55.0404858765082,28.6091279545995,1.0
29.34604537604561,55.0404858765082,27.95715972032511,1.0
0.0,45.66178592547749,3.3107045741405408,0.0
0.0,45.66178592547749,1.6862148626221467,0.0
0.0,46.59558172954343,3.2626346220040943,0.0
0.0,46.59558172954343,3.2626346220040947,0.0
0.0,48.322645521315984,1.0624386793936456,0.0
0.0,48.322645521315984,5.238863894700446,0.0
18.62279121195921,61.04740576112155,29.612542289613096,1.0
18.62279121195921,61.04740576112155,37.36807900029597,1.0
2.451739305255081,60.521047019187925,30.592109394800058,1.0
2.451739305255081,60.521047019187925,34.71956815782273,1.0
13.899673434397876,67.38025183675452,19.169738247055335,1.0
13.899673434397876,67.38025183675452,43.45631449906407,1.0
0.0,43.93919655436472,0.6834763855967783,0.0
0.0,43.93919655436472,3.1809048789950514,0.0
6.866269259859333,77.83288718106108,39.25116734549667,1.0
6.866269259859333,77.83288718106108,27.4592819643369,1.0
0.0,35.9862764124966,0.9210422669656904,0.0
0.0,35.9862764124966,0.9210422669656904,0.0
0.0,33.63991045427557,0.5908808343067,0.0
0.0,33.63991045427557,0.5908808343067,0.0
0.0,49.36686035646613,7.080270453094143,0.0
0.0,49.36686035646613,7.446609815619961,0.0
12.188696880968951,57.626047944154074,38.820673931458764,1.0
12.188696880968923,57.626047944154074,31.00803180782736,1.0
0.0,38.96578207968083,2.9211918634451157,0.0
0.0,38.96578207968083,2.921191863445116,0.0
0.0,40.957734654821,1.6936722877669155,0.0
0.0,40.957734654821,1.6936722877669155,0.0
0.0,52.414249339521355,2.334967029043951,0.0
0.0,52.414249339521355,3.4013095135849625,0.0
0.0,46.213747977232245,0.8870920316602646,0.0
0.0,46.213747977232245,3.719218625918023,0.0
6.442051727520544,65.57570595521236,35.32161738032087,1.0
6.442051727520544,65.57570595521236,34.356867359648206,1.0
2.796895208534429,56.08613574457033,55.7886116504934,1.0
2.796895208534462,56.08613574457033,50.74010388104074,1.0
0.0,45.50547441646321,5.084595747928091,0.0
0.0,45.50547441646321,1.9069043344193677,0.0
0.0,43.63816825750632,4.124177362250247,0.0
0.0,43.63816825750632,1.4405867774935208,0.0
0.0,50.66624914652098,14.591119205379956,0.0
0.0,50.66624914652098,10.83054140819155,0.0
0.0,51.040498929863936,2.6685193469177992,0.0
0.0,51.040498929863936,2.80974969162323,0.0
0.0,36.08776324799242,0.35589955221798775,0.0
0.0,36.08776324799242,0.837319172022168,0.0
0.0,33.67164852720706,1.057538915453674,0.0
0.0,33.67164852720706,1.0575389154536743,0.0
0.0,46.570241610602565,1.0789098005879918,0.0
0.0,46.570241610602565,1.2646501273946509,0.0
0.0,48.97818853269881,0.9721897302647884,0.0
0.0,48.97818853269881,1.3810431678478192,0.0
2.1945552632423064,64.23676083775825,33.84860919660641,1.0
2.1945552632423064,64.23676083775825,29.73654817905721,1.0
0.0,49.84473885308344,25.514668013884545,0.0
0.0,49.84473885308344,1.8202903366314187,0.0
0.0,54.82013458351821,5.9077695759345445,0.0
0.0,54.82013458351821,8.975952042642994,0.0
1.5511069312297883,57.59394026564414,25.20155797184451,1.0
1.5511069312297856,57.59394026564414,31.842580586414034,1.0
2.4855373462938606,60.54659370324201,28.004642256519734,1.0
2.4855373462938606,60.54659370324201,32.39983647485703,1.0
3.7212323899790714,58.60478264773058,43.201541413123444,1.0
3.7212323899790714,58.60478264773058,35.472075155266765,1.0
4.140826347795287,80.39744515818165,35.72922320691818,1.0
4.140826347795287,80.39744515818165,27.82666360610259,1.0
0.0,51.96383987116931,4.010869814161782,0.0
0.0,51.96383987116931,7.042733073332772,0.0
0.0,43.3324972211689,3.0595904403120855,0.0
0.0,43.3324972211689,3.0595904403120855,0.0
1.9666382939237685,51.68814556887006,47.12639790472661,1.0
1.7803243715745438,51.68814556887006,12.516833303467218,1.0
8.981409838594107,65.51706285552083,18.49817486932244,1.0
8.981409838594107,65.51706285552083,36.507766759812384,1.0
0.0,42.767111502043726,9.633857070885822,0.0
0.0,42.767111502043726,1.277617976609033,0.0
0.0,55.161514399469425,7.162667578774151,0.0
0.0,55.161514399469425,15.228653469216813,0.0
0.0,43.14279955386167,0.34576679917337216,0.0
0.0,43.14279955386167,0.345766799173373,0.0
7.026381822589198,57.42970645199486,13.06790796837148,1.0
7.02638182258921,57.42970645199486,40.29931928254519,1.0
0.0,47.100938457989294,2.1090037951879914,0.0
0.0,47.100938457989294,1.1642147341614377,0.0
0.0,48.878823427208005,1.649102843771404,0.0
0.0,48.878823427208005,6.708058280230484,0.0
0.0,46.29697680106662,0.854868433505489,0.0
0.0,46.29697680106662,4.0021774982685905,0.0
0.0,42.53515857676746,1.1213388789491838,0.0
0.0,42.53515857676746,1.1213388789491843,0.0
0.0,49.60772736123166,0.4590296436719057,0.0
0.0,49.60772736123166,0.4590296436719058,0.0
1.0761711532328855,65.41076119195897,23.699132711862223,1.0
1.0761711532328855,65.41076119195897,32.38357846056746,1.0
0.42735948465819806,56.17148250385718,45.24754952534013,1.0
0.4273594846581963,56.17148250385718,20.837187677189345,1.0
0.0,49.036816275424414,1.3932065882985265,0.0
0.0,49.036816275424414,1.3932065882985256,0.0
0.0,50.81326926940617,1.9656579646060681,0.0
0.0,50.81326926940617,0.8685049617802696,0.0
0.0,52.33650556962903,1.3631560864746728,0.0
0.0,52.33650556962903,5.960889701869837,0.0
1.2949005391247526,66.80355755133205,44.301293973304965,1.0
1.2949005391247526,66.80355755133205,23.51655860821088,1.0
1.2949005391247468,72.75407524908488,32.818717542022625,1.0
1.2949005391247468,72.75407524908488,54.62600464454177,1.0
0.0,50.10541265208889,2.3248882578585226,0.0
0.0,50.10541265208889,20.781538581403954,0.0
0.0,49.30380484041087,0.3975223337343213,0.0
0.0,49.30380484041087,0.3975223337343213,0.0
0.0,47.90973784404051,2.181913264855293,0.0
0.0,47.90973784404051,2.1819132648552935,0.0
0.0,46.97056811656416,1.6618742085132112,0.0
0.0,46.97056811656416,1.6618742085132112,0.0
0.0,55.472995730129,1.503397268142158,0.0
0.0,55.472995730129,14.106943561678769,0.0
3.3421213630592925,87.94283487257536,7.213913090069758,1.0
3.3421213630592925,87.94283487257536,41.13994432384785,1.0
1.4738367681943934,62.231917824565244,22.78492545900379,1.0
1.4738367681943934,62.231917824565244,40.624785452494706,1.0
1.332606423488963,58.039697666327754,20.068779196271098,1.0
1.332606423488963,58.039697666327754,51.57964741385713,1.0
0.0,44.362989152521706,7.265496388732002,0.0
0.0,44.362989152521706,1.8272194582871095,0.0
0.0,52.851752453501724,11.570768532899521,0.0
0.0,52.851752453501724,6.785478558617343,0.0
3.424378760898945,61.02657352439754,19.43827152067269,1.0
3.424378760898945,61.02657352439754,9.627511405409233,1.0
0.62817369933635,56.37624639143085,28.169728255713853,1.0
0.6281736993363416,56.37624639143085,52.284132424414985,1.0
0.0,56.329559381465394,13.684222700011475,0.0
0.0,56.329559381465394,2.1169205321390625,0.0
0.0,50.71398480114222,1.1071313417515634,0.0
0.0,50.71398480114222,15.744187630746007,0.0
2.999871431173263,56.864213334423425,10.96050507774618,1.0
2.9998714311732666,56.864213334423425,12.29171930845061,1.0
0.0,54.309217360722215,3.5005141146129715,0.0
0.0,54.309217360722215,3.3022734380162544,0.0
0.0,39.6651900884471,0.9505701908494935,0.0
0.0,39.6651900884471,0.9505701908494936,0.0
14.455216943286082,75.54471213871462,13.430172245251375,1.0
14.455216943286082,75.54471213871462,68.10611925923008,1.0
6.951091681979727,60.23085235270094,31.95964975893432,1.0
6.951091681979727,60.23085235270094,56.935871735837544,1.0
7.211473142276156,62.611061599002866,61.50582362227199,1.0
7.211473142276156,62.611061599002866,64.17212792269711,1.0
0.0,45.919938257814664,2.5988109097598744,0.0
0.0,45.919938257814664,2.5988109097598744,0.0
0.5739095954256016,69.21898746597316,29.510245281041396,1.0
0.5739095954256016,69.21898746597316,31.11371246280144,1.0
2.7260600431791704,70.36176901653127,15.36484798760027,1.0
2.7260600431791704,70.36176901653127,28.67192109796749,1.0
0.0,54.103218942342394,1.2498433891770335,0.0
0.0,54.103218942342394,4.575793348031514,0.0
0.0,54.645805240045675,8.679681571194902,0.0
0.0,54.645805240045675,2.553269535075895,0.0
7.740285897949088,57.7644203479833,26.04932828552764,1.0
7.740285897949088,57.7644203479833,43.274155521013626,1.0
0.0,53.929970736126336,2.60992019170605,0.0
0.0,53.929970736126336,12.273641793387025,0.0
0.0,53.76928397684327,5.2585781615499325,0.0
0.0,53.76928397684327,14.485581686545249,0.0
0.0,44.96771354545433,1.3316154533324216,0.0
0.0,44.96771354545433,3.069379775872936,0.0
0.0,50.573541022670405,0.7795957002016077,0.0
0.0,50.573541022670405,0.7795957002016077,0.0
2.503980461429769,67.883017165859,26.663517515756983,1.0
