Energy (MeV),I. Depth (g/cm2),C. Depth (g/cm2),Active
0.0,1.0771026172760383,2.5,0.0
0.0,1.0771026172760383,2.5,0.0
0.0,3.6274643501795927,2.5,0.0
0.0,3.6274643501795927,2.5,0.0
0.0,3.7769031118833367,2.5,0.0
0.0,3.7769031118833367,2.5,0.0
0.0,9.214027196334806,2.5,0.0
0.0,9.214027196334806,2.5,0.0
0.0,9.68481438988601,2.5,0.0
0.0,9.68481438988601,2.4999999999999996,0.0
0.0,22.254889773781176,2.5,0.0
0.0,22.254889773781176,2.5,0.0
0.0,3.9995593108309517,2.5,0.0
0.0,3.9995593108309517,2.5,0.0
0.0,1.45032155118995,2.5,0.0
0.0,1.45032155118995,2.5,0.0
0.0,3.3068920394646404,2.5,0.0
0.0,3.3068920394646404,2.5,0.0
0.0,2.736546157113553,2.5,0.0
0.0,2.736546157113553,2.5,0.0
0.0,4.36313959906635,2.5,0.0
0.0,4.36313959906635,2.5,0.0
0.0,4.282062892114023,2.5,0.0
0.0,4.282062892114023,2.5,0.0
0.0,17.784042324114534,2.5,0.0
0.0,17.784042324114534,2.5,0.0
0.0,8.558723032556697,2.5,0.0
0.0,8.558723032556697,2.5,0.0
0.0,3.0351497897366086,2.5,0.0
0.0,3.0351497897366086,2.5,0.0
0.0,1.3689675355769795,2.5,0.0
0.0,1.3689675355769795,2.5,0.0
0.0,1.0435794409772112,2.5,0.0
0.0,1.0435794409772112,2.5,0.0
0.0,4.928704178301036,2.5,0.0
0.0,4.928704178301036,2.5,0.0
0.0,2.62791130177744,2.5,0.0
0.0,2.62791130177744,2.4999999999999996,0.0
0.0,6.826401441529653,2.5,0.0
0.0,6.826401441529653,2.5,0.0
0.0,1.9888538964046156,2.5,0.0
0.0,1.9888538964046156,2.5,0.0
0.0,13.460395288374901,2.5,0.0
0.0,13.460395288374901,2.5,0.0
0.0,5.697763286126819,2.5,0.0
0.0,5.697763286126819,2.4999999999999982,0.0
0.0,13.62651373215241,2.5,0.0
0.0,13.62651373215241,2.5,0.0
0.0,3.718640618159378,2.5,0.0
0.0,3.718640618159378,2.5,0.0
0.0,0.37956983756812057,2.5,0.0
0.0,0.37956983756812057,2.5,0.0
0.0,7.504961189102264,2.5,0.0
0.0,7.504961189102264,2.5,0.0
0.0,8.387210247931131,2.5,0.0
0.0,8.387210247931131,2.5,0.0
0.0,10.559823376183559,2.5,0.0
0.0,10.559823376183559,2.5,0.0
0.0,0.8322623827832848,2.5,0.0
0.0,0.8322623827832848,2.5,0.0
0.0,2.567135764533962,2.5,0.0
0.0,2.567135764533962,2.5,0.0
0.0,14.850761533516222,2.5,0.0
0.0,14.850761533516222,2.5,0.0
0.0,9.658644336520359,2.5,0.0
0.0,9.658644336520359,2.5,0.0
0.0,2.3133169181505413,2.5,0.0
0.0,2.3133169181505413,2.5,0.0
0.0,4.986305834186865,2.5,0.0
0.0,4.986305834186865,2.5,0.0
0.0,6.501642807167922,2.5,0.0
0.0,6.501642807167922,2.5,0.0
0.0,0.6651926237298036,2.5,0.0
0.0,0.6651926237298036,2.5,0.0
0.0,16.178369885961935,2.5,0.0
0.0,16.178369885961935,2.5,0.0
