Energy (MeV),I. Depth (g/cm2),C. Depth (g/cm2),Active
0.0,0.9714248642317173,33.23383271942892,0.0
0.0,0.9714248642317173,14.765574473355247,0.0
0.0,5.538994916193544,5.206205088743111,0.0
0.0,5.538994916193544,4.7563523563644114,0.0
0.0,5.447998955677633,19.931666745842954,0.0
0.0,5.447998955677633,17.301661251285736,0.0
0.0,1.8036846405054494,16.33986561365945,0.0
0.0,1.8036846405054494,15.605455229886179,0.0
0.0,11.325698338614234,13.192753823350577,0.0
0.0,11.325698338614234,16.13143503406151,0.0
0.0,21.602780840461904,1.2036395974407583,0.0
0.0,21.602780840461904,1.203639597440758,0.0
0.0,13.22764102918164,1.4285659636301085,0.0
0.0,13.22764102918164,1.428565963630108,0.0
0.0,17.91034342533268,15.173274998680006,0.0
0.0,17.91034342533268,15.145358966758996,0.0
0.0,16.034719424471916,12.661712469203142,0.0
0.0,16.034719424471916,8.10178568362205,0.0
0.0,21.146322780372802,17.05094911051918,0.0
0.0,21.146322780372802,22.958365648655036,0.0
0.0,11.254214524916769,16.33029920182379,0.0
0.0,11.254214524916769,18.056717475954077,0.0
0.0,44.760263870387675,3.436003520747784,0.0
0.0,44.760263870387675,5.368388432418806,0.0
0.0,27.352097826451526,7.046105516289909,0.0
0.0,27.352097826451526,4.744394656427923,0.0
0.0,7.655629283157671,4.510951899583446,0.0
0.0,7.655629283157671,8.088078333002546,0.0
0.0,19.65122746844442,3.3394595821708783,0.0
0.0,19.65122746844442,3.339459582170879,0.0
0.0,30.728135467171114,5.493922361961131,0.0
0.0,30.728135467171114,7.373257350332711,0.0
0.0,21.168892990131965,8.717620789007828,0.0
0.0,21.168892990131965,6.200628942117957,0.0
0.0,23.621327349017452,5.541865283910717,0.0
0.0,23.621327349017452,3.026234312171404,0.0
0.0,41.82526071763214,12.042845175567306,0.0
0.0,41.82526071763214,13.49042089679263,0.0
0.0,18.496399146642656,5.984990854273417,0.0
0.0,18.496399146642656,3.83425090629893,0.0
0.0,25.18731052916447,9.240955779330953,0.0
0.0,25.18731052916447,6.321398280641677,0.0
0.0,30.39900868970172,11.821879821410535,0.0
0.0,30.39900868970172,5.535967589741983,0.0
0.0,17.10963175967045,1.0283823437542665,0.0
0.0,17.10963175967045,10.078499725698158,0.0
0.0,24.816034357169514,1.9655725065693836,0.0
0.0,24.816034357169514,1.9655725065693836,0.0
0.0,23.15501969927515,2.913802800096158,0.0
0.0,23.15501969927515,0.44495951904482034,0.0
0.0,31.05306312399414,5.015879657539366,0.0
0.0,31.05306312399414,2.2522269058657525,0.0
0.0,10.679045158629979,0.7801279128233549,0.0
0.0,10.679045158629979,3.6942750323727584,0.0
0.0,21.59273108265785,9.35498241645787,0.0
0.0,21.59273108265785,9.117825830472107,0.0
0.0,21.455580787319818,6.236575767851374,0.0
0.0,21.455580787319818,8.585235044636038,0.0
0.0,29.134311172135636,7.31803209375277,0.0
0.0,29.134311172135636,7.003495228469527,0.0
0.0,26.892390913837588,3.079962009991034,0.0
0.0,26.892390913837588,3.0799620099910348,0.0
0.0,27.492600554705525,2.7747149914483726,0.0
0.0,27.492600554705525,1.8235915093379207,0.0
0.0,29.164551221405873,0.9730448551277782,0.0
0.0,29.164551221405873,5.227861344836986,0.0
0.0,30.411673222815637,3.4192808513888338,0.0
0.0,30.411673222815637,20.9059137092418,0.0
0.0,29.299814436078282,19.737266568137,0.0
0.0,29.299814436078282,15.991930007286076,0.0
0.0,15.56400977299124,10.36500697066802,0.0
0.0,15.56400977299124,13.300641379537062,0.0
0.0,18.40711672561043,1.8757074077871003,0.0
0.0,18.40711672561043,14.076933138405435,0.0
0.0,48.58211146394645,0.7447207688832505,0.0
0.0,48.58211146394645,0.7447207688832499,0.0
0.0,51.0292091384455,2.963637887946182,0.0
0.0,51.0292091384455,2.963637887946182,0.0
0.0,33.117175469500786,2.970184965854534,0.0
0.0,33.117175469500786,3.502648003759429,0.0
0.0,31.530222791991484,0.2617501330716365,0.0
0.0,31.530222791991484,1.3628103514180818,0.0
0.0,21.355431610191697,2.022748905867285,0.0
0.0,21.355431610191697,2.821280668057563,0.0
0.0,15.38067931987537,0.8004307500987977,0.0
0.0,15.38067931987537,4.460831031406061,0.0
0.0,33.22505148902792,0.7098092660774817,0.0
0.0,33.22505148902792,0.10406621192679211,0.0
0.0,48.02990609220036,3.9100942593365557,0.0
0.0,48.02990609220036,2.8822728868638343,0.0
0.0,43.355203518850075,3.335946272819302,0.0
0.0,43.355203518850075,1.5918909653654767,0.0
0.0,27.052623670592176,3.681635090829716,0.0
0.0,27.052623670592176,1.717174014406134,0.0
0.0,31.331477335784655,3.3054925998281526,0.0
0.0,31.331477335784655,3.3054925998281526,0.0
0.0,27.79893011857151,1.6088002865452111,0.0
0.0,27.79893011857151,0.3495876826257387,0.0
6.680384864075697,53.96895130005088,68.61815243328863,1.0
6.150374330164791,53.96895130005088,74.86610274569725,1.0
16.934696436853095,56.422965282596664,43.758761175144805,1.0
16.934696436853113,56.422965282596664,74.40299123317028,1.0
0.0,21.89870991182833,3.1908577020113036,0.0
0.0,21.89870991182833,2.407183668206807,0.0
0.0,26.493678916367553,3.0802557458807147,0.0
0.0,26.493678916367553,1.5905759200387903,0.0
0.0,34.96079020627167,3.8497785075934683,0.0
0.0,34.96079020627167,3.74394495537969,0.0
18.14525533008661,70.86367516784068,47.56342438003911,1.0
18.14525533008661,70.86367516784068,55.49492884464057,1.0
0.0,29.781878238677635,5.610227344601772,0.0
0.0,29.781878238677635,6.772757892529139,0.0
0.0,18.58274539072995,14.629884142354319,0.0
0.0,18.58274539072995,9.233544562044045,0.0
0.0,39.63803754785271,1.1526627201809436,0.0
0.0,39.63803754785271,1.1526627201809436,0.0
0.0,23.213650010046813,2.4466332560028223,0.0
0.0,23.213650010046813,3.172802086025767,0.0
0.0,9.821913621139746,6.848464886890493,0.0
0.0,9.821913621139746,1.0664166120012197,0.0
0.0,27.03364277440243,5.557312873080417,0.0
0.0,27.03364277440243,1.1252711839203666,0.0
0.0,26.789914325957486,4.308261563626296,0.0
0.0,26.789914325957486,8.529596476728017,0.0
0.0,41.31737827746363,2.0445712163630994,0.0
0.0,41.31737827746363,3.0022136021620334,0.0
0.0,36.09777488791443,2.7658233699619537,0.0
0.0,36.09777488791443,0.40616396195957094,0.0
0.0,28.025237656185027,2.3321971063422033,0.0
0.0,28.025237656185027,4.884866023878356,0.0
7.241634547392831,43.90138642524175,45.66315396861378,1.0
2.2952444673383567,43.90138642524175,78.52343002757655,1.0
6.04869913497601,43.43145758287154,73.23779597736839,1.0
3.2794791576323767,43.43145758287154,114.60225548292442,1.0
0.0,23.3807580396741,2.045160089584728,0.0
0.0,23.3807580396741,4.540693872556098,0.0
0.0,24.719619229152716,10.231821673981036,0.0
0.0,24.719619229152716,4.47484859892872,0.0
0.0,54.6336687147781,12.745503600701962,0.0
0.0,54.6336687147781,0.5000479385954115,0.0
0.6931024917003459,54.95423169475718,61.88813732992382,1.0
0.6931024917003397,54.95423169475718,66.82182123121505,1.0
0.0,46.517206879277566,2.4616567388518167,0.0
0.0,46.517206879277566,11.92249842504342,0.0
0.0,12.950427229493434,3.537582713430841,0.0
0.0,12.950427229493434,3.4113272688323306,0.0
0.0,23.353988729589506,2.1726841386401072,0.0
0.0,23.353988729589506,2.1726841386401077,0.0
16.217861677203754,69.12382635162118,63.59848562476145,1.0
16.217861677203754,69.12382635162118,83.64544832347173,1.0
0.0,35.58208170947742,1.9014553240770313,0.0
0.0,35.58208170947742,1.9014553240770304,0.0
0.0,30.350290336896496,1.7725922042584763,0.0
0.0,30.350290336896496,1.7725922042584754,0.0
0.0,34.33767607128857,1.4777171976575199,0.0
0.0,34.33767607128857,0.566906882942197,0.0
5.98838661488161,59.92064183447434,83.16885411063463,1.0
