Energy (MeV),Depth (g/cm2),Active
0.0,35.90560130239807,0.0
0.0,48.425918359026554,0.0
0.0,45.449232486028706,0.0
0.0,38.00254957271035,0.0
0.0,18.518903253863414,0.0
0.0,23.023431326046385,0.0
0.0,36.838914778025206,0.0
0.0,24.777234549126582,0.0
0.0,38.19596393584443,0.0
0.0,36.48977119339456,0.0
0.0,33.25537683036216,0.0
0.0,36.050959510731744,0.0
0.0,49.58562074893955,0.0
0.0,29.447566450487553,0.0
0.0,37.21269639791646,0.0
0.0,28.842733874701853,0.0
0.0,21.649738789649536,0.0
0.0,29.07257107919992,0.0
0.0,39.611920279171045,0.0
0.0,44.111224575933306,0.0
0.0,57.43594562087953,0.0
0.0,53.033745558901224,0.0
12.192716638617249,130.04502886186583,1.0
12.192716638617249,143.43235210986316,1.0
0.0,45.00121084130426,0.0
0.0,42.379145039898376,0.0
0.0,16.26693745862703,0.0
0.0,27.691112263355954,0.0
0.0,43.67197370676087,0.0
0.0,43.550543389353884,0.0
0.0,18.35574862118431,0.0
0.0,28.09108941709855,0.0
0.0,44.39695913563418,0.0
0.0,41.7490923260987,0.0
0.0,38.781255406336875,0.0
0.0,48.852619936379085,0.0
0.0,45.0066949178668,0.0
0.0,63.92883304368751,0.0
0.0,38.74739881940728,0.0
0.0,38.82236627889051,0.0
0.0,45.98400593352696,0.0
0.0,40.23135830099074,0.0
0.0,28.736310228661907,0.0
0.0,36.29646373276488,0.0
0.0,20.638364726007296,0.0
0.0,47.493833516530074,0.0
0.0,50.80277739407091,0.0
0.0,38.210842490453246,0.0
0.0,45.34837559147553,0.0
0.0,60.55655962423171,0.0
0.0,43.740267396270376,0.0
0.0,60.742548176143046,0.0
0.0,46.334567700044246,0.0
0.0,41.82265918589241,0.0
0.0,39.064637112132786,0.0
0.0,39.8593730567609,0.0
0.0,50.717922479876506,0.0
0.0,39.769513937643566,0.0
0.0,56.0942912399065,0.0
0.0,56.874503626235494,0.0
0.0,68.08924887272305,0.0
0.0,56.67718437679523,0.0
0.0,58.73085566249295,0.0
0.0,65.14885099527548,0.0
0.0,56.14208957735221,0.0
0.0,61.67608942962269,0.0
0.0,59.32652443225934,0.0
0.0,55.43760931897849,0.0
5.615017797533974,126.56493877268264,1.0
5.615017797533974,133.38958524977616,1.0
0.0,61.81554278562417,0.0
0.0,59.91914646591119,0.0
0.0,38.38119879830727,0.0
0.0,61.51099150646238,0.0
0.0,63.91834443617633,0.0
0.0,61.68918233366415,0.0
0.0,33.76698406198989,0.0
0.0,34.64843694105257,0.0
0.0,51.85971624616236,0.0
0.0,43.88556435083623,0.0
0.0,47.737001336588335,0.0
0.0,47.48458153599765,0.0
0.0,67.78455745463604,0.0
0.0,60.750608281802,0.0
0.0,48.800116320232156,0.0
0.0,37.18777704045428,0.0
0.0,36.02568108018498,0.0
0.0,42.20833844368532,0.0
