Energy (MeV),Depth (g/cm2),Active
0.0,5.187993992284831,0.0
0.0,7.9783117597935,0.0
0.0,12.239389014218007,0.0
0.0,13.808694387414405,0.0
0.0,14.846949709295082,0.0
0.0,18.893376672493787,0.0
0.0,12.966232350402475,0.0
0.0,14.290550624668672,0.0
0.0,4.146288925353667,0.0
0.0,3.2932205613270145,0.0
0.0,13.057012493878403,0.0
0.0,9.768474463074181,0.0
0.0,11.501198346182457,0.0
0.0,11.095155730089676,0.0
0.0,13.293546260230377,0.0
0.0,20.62821379319839,0.0
0.0,14.718117523692069,0.0
0.0,11.584588695098798,0.0
0.0,26.289014639454727,0.0
0.0,27.297498592864528,0.0
0.0,45.60103854653937,0.0
0.0,44.897649921894626,0.0
0.0,8.084166480841935,0.0
0.0,3.201776574529233,0.0
0.0,26.49121272851744,0.0
0.0,24.258941194622224,0.0
0.0,8.506666731843678,0.0
0.0,12.895014025007104,0.0
0.0,19.685395842218874,0.0
0.0,20.142407157187108,0.0
0.0,11.777786489307019,0.0
0.0,4.954906215846657,0.0
0.0,23.226216534726987,0.0
0.0,18.936011569121288,0.0
0.0,15.40293466100539,0.0
0.0,15.939323763654807,0.0
0.0,17.362866601309495,0.0
0.0,19.240796645360355,0.0
0.0,11.433341176690423,0.0
0.0,11.845072432060284,0.0
0.0,8.453838916225134,0.0
0.0,13.155054137369387,0.0
0.0,3.6990884769285013,0.0
0.0,18.167057157974902,0.0
0.0,25.379425225568095,0.0
0.0,29.201354214233454,0.0
0.0,4.684113532499778,0.0
0.0,17.394995723719912,0.0
0.0,22.56518037122606,0.0
0.0,20.751543725582053,0.0
0.0,10.515313522290397,0.0
0.0,7.706024434410819,0.0
0.0,6.280438092421767,0.0
0.0,14.81614766284118,0.0
0.0,15.994527772057488,0.0
0.0,17.568742274309635,0.0
0.0,16.767810626133752,0.0
0.0,10.256305685267487,0.0
0.0,14.810794466231537,0.0
0.0,6.424915519775043,0.0
0.0,4.194558102928177,0.0
0.0,11.86762702324319,0.0
0.0,10.43431526180741,0.0
0.0,16.28201410711125,0.0
0.0,11.765911999667452,0.0
0.0,11.973470194094187,0.0
0.0,15.120642022820455,0.0
0.0,28.397095721645805,0.0
0.0,8.140807518661745,0.0
0.0,10.462049084910268,0.0
0.0,18.885859265929916,0.0
0.0,24.980798462823067,0.0
0.0,6.186423703736681,0.0
0.0,4.481541274432116,0.0
0.0,7.893943626648108,0.0
0.0,12.780706330606488,0.0
0.0,4.196683342980938,0.0
0.0,4.7329286273899775,0.0
0.0,16.222251530726545,0.0
0.0,11.811011243073002,0.0
0.0,8.623330350633381,0.0
0.0,6.275724255212165,0.0
0.0,28.864366638203762,0.0
0.0,18.531447597850253,0.0
0.0,28.071656172272775,0.0
0.0,27.921548093352047,0.0
0.0,15.183706415047421,0.0
0.0,16.625459705171732,0.0
0.0,23.991740282260174,0.0
0.0,23.89878375656378,0.0
0.0,22.901980135753114,0.0
0.0,25.667554140780858,0.0
0.0,17.677658532320574,0.0
0.0,5.193920626910831,0.0
0.0,7.2805644896061885,0.0
0.0,7.9532886830836595,0.0
0.0,8.167474964780336,0.0
0.0,6.21071434997479,0.0
0.0,12.467668916238523,0.0
0.0,11.16647517663372,0.0
0.0,9.30518155941968,0.0
0.0,16.141173882562608,0.0
0.0,14.147400623390437,0.0
0.0,28.501317806820836,0.0
0.0,20.595620510516063,0.0
0.0,29.004251063097986,0.0
0.0,14.286761399577365,0.0
0.0,34.364876669500624,0.0
0.0,11.137271335590913,0.0
0.0,10.890234713080313,0.0
0.0,21.63708545848064,0.0
0.0,13.888432413485745,0.0
0.0,5.976270356338442,0.0
0.0,7.215427457448868,0.0
0.0,9.287464284613538,0.0
0.0,21.927841470741964,0.0
0.0,45.76797449763404,0.0
0.0,42.99497875666106,0.0
0.0,17.10341764474609,0.0
0.0,15.648290633412946,0.0
0.0,4.622161004276794,0.0
0.0,4.781032007341405,0.0
0.0,9.126179348157425,0.0
0.0,9.74787284109594,0.0
0.0,11.545674629457405,0.0
0.0,11.546753822277106,0.0
0.0,17.926476925789572,0.0
0.0,25.83552334277948,0.0
0.0,21.160555995632357,0.0
0.0,20.936035543878788,0.0
0.0,7.923054136278338,0.0
0.0,7.1661042364864,0.0
0.0,33.22949940129641,0.0
0.0,24.966410047951463,0.0
0.0,14.185207390761384,0.0
0.0,14.678653275298206,0.0
0.0,4.918983572922373,0.0
0.0,6.478272037461621,0.0
0.0,17.47196687227264,0.0
0.0,15.59950656375985,0.0
0.0,21.867375264806086,0.0
0.0,17.21147693782805,0.0
0.0,6.116490843085957,0.0
0.0,5.16975714039751,0.0
