Energy (MeV),Depth (g/cm2),Active
0.0,38.7477339892719,0.0
0.0,38.05858783508799,0.0
0.0,42.948432695360104,0.0
0.0,39.83456459111618,0.0
0.0,50.87116584237181,0.0
0.0,54.374850898061666,0.0
0.0,49.64525615255052,0.0
0.0,42.766730415410045,0.0
0.0,34.719148347266135,0.0
0.0,33.07737378320163,0.0
0.0,42.861180242050324,0.0
0.0,46.50681744495111,0.0
0.0,43.06510620880844,0.0
0.0,43.03641024665005,0.0
0.0,43.35646164586969,0.0
0.0,46.680544665145106,0.0
11.473906908040082,100.45445814868924,1.0
1.0111919448793572,116.4632030482679,1.0
0.0,28.364777501958834,0.0
0.0,23.155881211818286,0.0
0.0,38.11693919101056,0.0
0.0,40.50441779391524,0.0
0.0,51.93403113437506,0.0
0.0,40.37959029125001,0.0
0.0,28.14330824969678,0.0
0.0,25.986626449541973,0.0
13.052082200690469,106.83255912542396,1.0
18.582635043583156,91.93521418200997,1.0
0.0,41.68031011894003,0.0
0.0,42.13735953611907,0.0
0.0,57.09104122682788,0.0
0.0,59.5852910791512,0.0
0.0,51.29450406442088,0.0
0.0,42.49828901669893,0.0
0.0,31.820048364884173,0.0
0.0,31.69186505912565,0.0
0.0,33.44394298817677,0.0
0.0,35.012273584560546,0.0
0.0,46.96561396318558,0.0
0.0,52.398650285664175,0.0
94.92163015027457,116.48874462866446,1.0
94.15662586715801,110.97417471098368,1.0
0.0,48.84479013443847,0.0
0.0,41.55159999222718,0.0
0.0,33.60574364953904,0.0
0.0,33.1868683984815,0.0
0.0,48.92764840342507,0.0
0.0,48.927648403425074,0.0
0.0,46.87113686771309,0.0
0.0,46.87113686771309,0.0
11.561137930026124,93.80008732866867,1.0
11.593288017970758,129.36204880272004,1.0
5.819185151856775,120.33532212625315,1.0
8.680046976829608,136.75075888385717,1.0
0.0,34.714583690512455,0.0
0.0,34.15410804739864,0.0
0.0,41.69172303500141,0.0
0.0,40.462151059096314,0.0
0.0,42.08707053813329,0.0
0.0,42.13869496260498,0.0
0.0,36.99197505025471,0.0
0.0,36.99197505025471,0.0
357.2207481188307,112.93534575177968,1.0
357.2207481188307,111.4516314399481,1.0
0.0,43.77097543724579,0.0
0.0,51.87891224353962,0.0
0.0,49.487751360369046,0.0
0.0,51.35468417081395,0.0
0.0,57.25385626361418,0.0
0.0,56.433438657402405,0.0
0.0,43.344563463864155,0.0
0.0,43.803531295447996,0.0
0.0,41.515181507213214,0.0
0.0,45.12587040912973,0.0
0.0,50.69547569930068,0.0
0.0,49.80340815041156,0.0
0.0,59.67973774661649,0.0
0.0,51.632761927282445,0.0
0.0,47.099791060510704,0.0
0.0,49.62849727998464,0.0
0.0,51.778160257057024,0.0
0.0,48.425673637349824,0.0
0.0,65.5438406535385,0.0
0.0,58.509291339469634,0.0
95.2912882644626,147.3806498500436,1.0
95.2912882644626,162.29459840276533,1.0
0.0,35.56003800909372,0.0
0.0,35.560038009093724,0.0
0.0,26.5758951668072,0.0
0.0,28.10422772169253,0.0
0.0,39.17620937214359,0.0
0.0,39.17620937214358,0.0
6.074255653038903,132.8055603855882,1.0
6.074255653038903,154.13183623863722,1.0
25.502047583513086,118.4713441281435,1.0
25.50204758351302,146.15506759009668,1.0
0.0,58.40500928599052,0.0
0.0,55.88790580890023,0.0
0.0,30.29789837337128,0.0
0.0,32.29427163999759,0.0
0.0,32.48248403741241,0.0
0.0,33.52541258729548,0.0
40.55686624557126,82.44649948650846,1.0
35.65531735363962,144.68830265257844,1.0
0.0,48.90818052472623,0.0
0.0,71.43064757633783,0.0
0.0,47.82576321831909,0.0
0.0,50.30046221442216,0.0
0.0,41.66173442859083,0.0
0.0,42.06117014256342,0.0
25.040128598860804,134.38874149234894,1.0
25.13427743532069,97.49237339208412,1.0
4.40409250490632,156.4367921189895,1.0
3.0914320411892433,137.53820593918246,1.0
0.0,44.8234720273807,0.0
0.0,48.8741157912781,0.0
42.98984150571998,129.08294711091614,1.0
44.57963317813552,89.92860269699602,1.0
0.0,49.623807152627975,0.0
0.0,51.4034542207943,0.0
0.0,34.92894120409106,0.0
0.0,32.47151571455702,0.0
0.0,41.85499067811512,0.0
0.0,41.85499067811512,0.0
0.0,41.05234585718537,0.0
0.0,41.05234585718537,0.0
21.63567886002264,171.07805876466665,1.0
21.63567886002264,124.09513097500395,1.0
16.20264253754404,122.73741328876596,1.0
16.20264253754404,130.7618227908216,1.0
7.523315621964507,124.71540463748389,1.0
7.523315621964519,113.25793529988576,1.0
72.16177753679017,145.82601497482523,1.0
72.16177753679017,128.32954325235667,1.0
0.0,43.61484592614813,0.0
0.0,43.61484592614813,0.0
0.0,58.63352948347787,0.0
0.0,52.76217266188497,0.0
0.0,59.10871584507937,0.0
0.0,58.0211725596893,0.0
0.0,32.827354466355374,0.0
0.0,32.82735446635537,0.0
56.62701132251242,151.40215930843274,1.0
56.62701132251242,94.9984096204611,1.0
1.1537284581779943,140.47182954638436,1.0
2.032421131216031,133.2607980925627,1.0
2.5067101515637686,128.1428286399151,1.0
2.5067101515637686,117.12149091916652,1.0
52.34198938322279,127.04353050792051,1.0
52.34198938322279,126.71609422871185,1.0
0.0,36.33018334717537,0.0
0.0,36.33018334717537,0.0
0.0,63.950979594868336,0.0
0.0,51.08584898292628,0.0
0.0,41.29727603090272,0.0
0.0,40.69267495855169,0.0
0.0,47.604594778392126,0.0
0.0,51.55893362298015,0.0
0.0,48.514913440435365,0.0
0.0,48.514913440435365,0.0
15.787003158248591,86.74102477302614,1.0
17.589349834066617,77.01383747479157,1.0
0.0,51.67857671073095,0.0
0.0,48.432383630605266,0.0
0.0,49.16306440486038,0.0
0.0,46.99667369710899,0.0
0.0,47.009162311539356,0.0
0.0,43.95191275296347,0.0
0.0,50.902655976424974,0.0
0.0,50.293958271116146,0.0
26.50825514379453,105.19883690716408,1.0
26.508255143794567,135.92877753511172,1.0
0.0,38.46702657705226,0.0
0.0,36.36641405310699,0.0
0.0,54.40207043767514,0.0
0.0,51.52100959770346,0.0
91.00567754310877,104.0121668850985,1.0
91.00567754310877,137.7435419807566,1.0
0.0,46.319152091939095,0.0
0.0,46.316160002085674,0.0
0.0,56.367194969978215,0.0
0.0,56.36719496997821,0.0
0.0,38.96677338591036,0.0
0.0,34.41256139258493,0.0
107.64685926638461,113.94047166590562,1.0
107.64685926638461,132.63223292111914,1.0
0.0,47.036245731638374,0.0
0.0,45.74240917438465,0.0
0.0,48.62020394065662,0.0
0.0,50.015840259429474,0.0
21.139642792576343,183.79225522488386,1.0
21.139642792576343,128.58394793346633,1.0
0.0,57.1800852811935,0.0
0.0,57.84414068182975,0.0
18.45527690615254,116.2244357150778,1.0
18.45527690615254,114.84091279341276,1.0
0.0,55.926672751341044,0.0
0.0,53.332065673460676,0.0
0.0,45.646300943628674,0.0
0.0,45.646300943628674,0.0
57.09372475453687,152.93810912869424,1.0
57.09372475453687,144.26552006623822,1.0
6.080734187251419,155.03196166057754,1.0
4.904318207272839,129.9861842665665,1.0
0.0,37.242483385971845,0.0
0.0,37.24248338597184,0.0
12.103089355321382,131.31914299246776,1.0
12.103089355321382,112.13698822889405,1.0
20.56864719527795,110.24244796677996,1.0
20.55458756372582,131.32722239055488,1.0
0.7703678801767175,167.23017821949531,1.0
2.748195477455498,143.25074224393683,1.0
10.80340313728075,112.59838814821347,1.0
10.80340313728075,96.12616861742295,1.0
0.0,51.00731537014038,0.0
0.0,53.692956765962364,0.0
0.0,37.154593563508,0.0
0.0,38.766035639637636,0.0
3.8650467238968798,120.91980132203723,1.0
3.8650467238968798,135.34285794585935,1.0
0.0,46.582509099302,0.0
0.0,47.135519498431975,0.0
0.0,51.95269617411007,0.0
0.0,51.952696174110066,0.0
0.0,48.31562342083335,0.0
0.0,52.68128552875478,0.0
0.0,63.80134518881708,0.0
0.0,51.73943461949784,0.0
