Energy (MeV),Depth (g/cm2),Active
0.0,49.407757368004354,0.0
0.0,47.99473203426011,0.0
5.900014040961102,98.62786491566314,1.0
0.0,57.95016316808277,0.0
0.0,48.35938869102148,0.0
0.0,51.85880911078911,0.0
6.04994068279966,104.54112331917644,1.0
6.049940682799685,107.32459922435683,1.0
37.35520172277839,132.0512182663672,1.0
43.55960409565634,84.88060205017158,1.0
4.222507094461303,124.4872756220726,1.0
0.0,68.74699214786618,0.0
381.82559594107397,139.08909590426174,1.0
381.82559594107397,127.43087570988857,1.0
0.0,55.79629096313771,0.0
0.0,61.27431011348804,0.0
0.0,39.59563596386258,0.0
0.0,38.83222528392096,0.0
0.0,58.627063275196264,0.0
0.0,62.18621981330008,0.0
1.776600897249601,97.63631015310982,1.0
0.0,58.70457598301355,0.0
0.0,62.4376883057375,0.0
0.0,47.77095209638479,0.0
0.644677449674078,87.41517020697688,1.0
0.644677449674078,93.00269827774964,1.0
47.66275889931558,102.03297472407455,1.0
47.662758899315605,114.84840389231302,1.0
0.0,57.66342427921987,0.0
0.0,62.16399308773382,0.0
4.255807482461841,169.39142504557205,1.0
4.255807482461841,146.94823962510185,1.0
4.255807482461835,103.60201264250038,1.0
4.255807482461835,139.83488758891446,1.0
82.93873635239554,146.5822593072566,1.0
82.93873635239554,118.84716482705258,1.0
35.10785671880072,88.58676730335692,1.0
35.107856718800676,139.807102812166,1.0
17.47600790644955,118.09003902967989,1.0
17.47600790644955,87.7065715102693,1.0
35.837778355022685,112.96654447601239,1.0
35.837778355022685,138.58572017531105,1.0
7.027761219750307,98.65179924926582,1.0
6.81762872484034,102.81782451172978,1.0
42.571646848275314,126.95330067306548,1.0
42.571646848275314,136.18512387322232,1.0
0.0,46.30010685075595,0.0
0.0,47.419215195462506,0.0
0.0,50.92922968901649,0.0
0.0,51.69382915107813,0.0
0.0,59.108271200835716,0.0
2.014992742416297,80.67607152661144,1.0
1.5480098748343736,113.35712337276549,1.0
1.5480098748343736,111.22845975344936,1.0
0.0,51.11938408445333,0.0
0.0,49.30036130592851,0.0
0.0,45.068178373997654,0.0
0.0,40.55079536329694,0.0
1.8608483116533279,104.32995240755368,1.0
1.8608483116533403,77.95856208336116,1.0
15.508828719049303,109.82782202380893,1.0
15.508828719049303,137.32695133274768,1.0
26.413114845930572,99.28575506203127,1.0
26.413114845930572,105.39407576581343,1.0
0.0,46.68762028774862,0.0
0.0,46.68762028774863,0.0
0.0,61.43746518015512,0.0
0.0,55.28939568458331,0.0
0.0,61.0822083878843,0.0
0.0,51.53076214308229,0.0
29.594565108114555,110.13712717186608,1.0
29.594565108114555,92.84644302901539,1.0
30.85516707468275,107.33422215920379,1.0
30.85516707468275,126.14466093842668,1.0
13.408261184135352,119.29063286385542,1.0
13.408261184135352,116.12024129962334,1.0
0.0,55.008072634009466,0.0
0.0,52.495972315303405,0.0
15.527323401252143,91.70299314356271,1.0
15.527323401252143,103.30869661755486,1.0
15.527323401252135,98.5096190042305,1.0
15.527323401252135,97.63864575954696,1.0
0.692544832450539,136.77162017126307,1.0
0.692544832450539,110.81879988672145,1.0
5.2506305850031,83.36757866901743,1.0
5.2506305850031065,71.4388294299067,1.0
