Energy (MeV),I. Depth (g/cm2),C. Depth (g/cm2),Active
0.0,3.077348078810133,25.989006711805427,0.0
0.0,3.077348078810133,21.54344395569016,0.0
0.0,12.134512077743132,0.3605743064587159,0.0
0.0,12.134512077743132,3.3006961331485556,0.0
0.0,15.293818218108374,18.762941082371885,0.0
0.0,15.293818218108374,22.864115668735472,0.0
0.0,15.927444749063374,20.492671213232505,0.0
0.0,15.927444749063374,18.259302501146497,0.0
0.0,24.64515926167843,5.581672383322598,0.0
0.0,24.64515926167843,9.46934425255221,0.0
0.0,15.271612426707977,7.965625711051112,0.0
0.0,15.271612426707977,3.2475654454812783,0.0
0.0,23.183778303563948,0.25256680741993165,0.0
0.0,23.183778303563948,5.920798488345426,0.0
0.0,20.46537439448601,6.414062021539775,0.0
0.0,20.46537439448601,6.49286900517808,0.0
50.08305352358884,52.161990372413165,105.53047947288029,1.0
51.5432590685132,52.161990372413165,72.9934161463876,1.0
0.0,7.842377047016161,8.245248946124097,0.0
0.0,7.842377047016161,14.36074497331947,0.0
7.418605965863728,40.27850658292883,79.74165633553257,1.0
10.286341730560153,40.27850658292883,69.21323639555288,1.0
0.0,25.892668851671303,2.231170433517132,0.0
0.0,25.892668851671303,1.6782593965644317,0.0
0.0,33.20172862661281,16.755800517661417,0.0
0.0,33.20172862661281,5.478207788123214,0.0
0.0,20.537085960389874,0.6720775013620077,0.0
0.0,20.537085960389874,5.287782301236344,0.0
0.0,21.19494060455085,12.607232951161706,0.0
0.0,21.19494060455085,10.960681999885383,0.0
0.0,28.858115491951505,9.917498191074946,0.0
0.0,28.858115491951505,12.122666280183164,0.0
0.0,36.848500216615484,2.103413230918421,0.0
0.0,36.848500216615484,3.5044660938512564,0.0
0.0,29.605317885872847,2.339079063643391,0.0
0.0,29.605317885872847,2.983418218944745,0.0
0.0,25.699623769637974,0.7164669479961212,0.0
0.0,25.699623769637974,1.4039928434458009,0.0
0.0,25.534001587138512,3.0036298747483237,0.0
0.0,25.534001587138512,1.8384300876705488,0.0
0.0,31.295319007926235,3.8533410152208702,0.0
0.0,31.295319007926235,1.6817891866244574,0.0
0.0,26.080922824428477,0.4375602510590255,0.0
0.0,26.080922824428477,2.793198008520946,0.0
6.706911217133193,59.19550350288628,89.6886765875579,1.0
6.706911217133193,59.19550350288628,101.31695139634321,1.0
43.37958578408864,59.32494808457349,117.7798460481059,1.0
43.37958578408864,59.32494808457349,80.5749528854338,1.0
0.0,29.85938715542046,20.052075618086857,0.0
0.0,29.85938715542046,20.365201553675245,0.0
0.0,27.507660836021742,1.5998107016945333,0.0
0.0,27.507660836021742,0.12345511722823943,0.0
0.0,46.381258547990264,1.4514604707771,0.0
0.0,46.381258547990264,1.4514604707771,0.0
0.0,25.421479226413414,6.897093862862137,0.0
0.0,25.421479226413414,6.31283574741337,0.0
0.0,24.106233117531666,8.115190123419925,0.0
0.0,24.106233117531666,3.8397390153407347,0.0
0.0,33.02032777948273,9.9535444273277,0.0
0.0,33.02032777948273,8.808714678048373,0.0
0.0,53.32568936905257,1.191873377511899,0.0
0.0,53.32568936905257,1.191873377511899,0.0
0.0,41.16312421304194,2.0152224030038566,0.0
0.0,41.16312421304194,2.0152224030038566,0.0
0.0,30.219352592769326,0.7941880178677998,0.0
0.0,30.219352592769326,0.7912510779838886,0.0
0.0,35.70678731946019,1.8618771933790637,0.0
0.0,35.70678731946019,1.8618771933790637,0.0
0.0,28.548491473666612,2.224776643032118,0.0
0.0,28.548491473666612,4.286302811279522,0.0
0.0,32.433526808883535,4.52610147779688,0.0
0.0,32.433526808883535,1.8720436488792949,0.0
46.105799999488625,83.86937581011489,96.85255809282818,1.0
46.105799999488625,83.86937581011489,54.63694889060341,1.0
8.70302266007099,81.83822608548391,88.41954909655969,1.0
8.70302266007099,81.83822608548391,62.83516325312331,1.0
0.0,10.503046948898426,4.169030001175209,0.0
0.0,10.503046948898426,1.8087229718700062,0.0
0.0,14.796042219566552,7.306553743551499,0.0
0.0,14.796042219566552,6.7615309400588455,0.0
0.0,43.85497605654733,16.83386734871283,0.0
0.0,43.85497605654733,9.007622403461777,0.0
9.290683833544751,52.31955652601844,57.201026632551184,1.0
8.485883626371365,52.31955652601844,72.9847604701381,1.0
0.0,28.670261342760917,3.777616626958256,0.0
0.0,28.670261342760917,0.7632724929906018,0.0
0.0,29.41209553277249,1.610794719502672,0.0
0.0,29.41209553277249,3.8170680953223037,0.0
3.4471622199830225,46.99577822372859,65.50323495689653,1.0
5.19540240072074,46.99577822372859,94.04625526284568,1.0
0.0,44.15006734277975,7.331732979936022,0.0
0.0,44.15006734277975,11.295552133668412,0.0
0.0,21.288297224205934,0.586301711239356,0.0
0.0,21.288297224205934,0.6076702348908043,0.0
0.0,31.660126030545307,0.8253893936110934,0.0
0.0,31.660126030545307,0.8253893936110939,0.0
0.0,26.353203036189466,1.8949785956589693,0.0
0.0,26.353203036189466,4.393419791993291,0.0
0.0,24.555509075799286,1.505858928856541,0.0
0.0,24.555509075799286,1.505858928856541,0.0
0.0,36.78323028561471,4.756171878967049,0.0
0.0,36.78323028561471,5.357246187924162,0.0
0.0,38.26439412818381,6.974964552067021,0.0
